 time            vin             i(v1)          
 2.00000000e-05  6.28318529e-04 -2.28618470e-03 
 4.00000000e-05  1.25663705e-03 -4.57236936e-03 
 8.00000000e-05  2.51327402e-03 -9.14473843e-03 
 1.60000000e-04  5.02654740e-03 -1.82894746e-02 
 3.20000000e-04  1.00530897e-02 -3.65789306e-02 
 6.40000000e-04  2.01061388e-02 -7.31577134e-02 
 1.28000000e-03  4.02119525e-02 -1.46314244e-01 
 2.00000000e-03  6.28301994e-02 -2.28612454e-01 
 2.12800000e-03  6.68510998e-02 -2.43242805e-01 
 2.38400000e-03  7.48927681e-02 -2.72503026e-01 
 2.89600000e-03  9.09755027e-02 -3.31021278e-01 
 3.92000000e-03  1.23137981e-01 -4.48046898e-01 
 5.92000000e-03  1.85939401e-01 -6.76554637e-01 
 7.92000000e-03  2.48711460e-01 -9.04955539e-01 
 9.92000000e-03  3.11444243e-01 -1.13321354e+00 
 1.19200000e-02  3.74127847e-01 -1.36129259e+00 
 1.39200000e-02  4.36752371e-01 -1.58915668e+00 
 1.59200000e-02  4.99307926e-01 -1.81676982e+00 
 1.79200000e-02  5.61784636e-01 -2.04409607e+00 
 1.99200000e-02  6.24172633e-01 -2.27109954e+00 
 2.19200000e-02  6.86462065e-01 -2.49774437e+00 
 2.39200000e-02  7.48643098e-01 -2.72399478e+00 
 2.59200000e-02  8.10705911e-01 -2.94981504e+00 
 2.79200000e-02  8.72640704e-01 -3.17516949e+00 
 2.99200000e-02  9.34437698e-01 -3.40002255e+00 
 3.19200000e-02  9.96087132e-01 -3.62433870e+00 
 3.39200000e-02  1.05757927e+00 -3.84808252e+00 
 3.59200000e-02  1.11890441e+00 -4.07121869e+00 
 3.79200000e-02  1.18005286e+00 -4.29371197e+00 
 3.99200000e-02  1.24101496e+00 -4.51552722e+00 
 4.19200000e-02  1.30178110e+00 -4.73662942e+00 
 4.39200000e-02  1.36234167e+00 -4.95698366e+00 
 4.59200000e-02  1.42268710e+00 -5.17655516e+00 
 4.79200000e-02  1.48280788e+00 -5.39530925e+00 
 4.99200000e-02  1.54269451e+00 -5.61321140e+00 
 5.19200000e-02  1.60233753e+00 -5.83022724e+00 
 5.39200000e-02  1.66172752e+00 -6.04632251e+00 
 5.59200000e-02  1.72085510e+00 -6.26146312e+00 
 5.79200000e-02  1.77971094e+00 -6.47561513e+00 
 5.99200000e-02  1.83828575e+00 -6.68874475e+00 
 6.19200000e-02  1.89657027e+00 -6.90081834e+00 
 6.39200000e-02  1.95455529e+00 -7.11180242e+00 
 6.59200000e-02  2.01223167e+00 -7.32166374e+00 
 6.79200000e-02  2.06959030e+00 -7.53036924e+00 
 6.99200000e-02  2.12662211e+00 -7.73788608e+00 
 7.19200000e-02  2.18331811e+00 -7.94418160e+00 
 7.39200000e-02  2.23966933e+00 -8.14922341e+00 
