 time            vin             i(v1)          
 2.00000000e-05  6.28318529e-04 -3.23993651e-07 
 4.00000000e-05  1.25663705e-03 -6.47987296e-07 
 8.00000000e-05  2.51327402e-03 -1.29597455e-06 
 1.60000000e-04  5.02654740e-03 -2.59194876e-06 
 3.20000000e-04  1.00530897e-02 -5.18389492e-06 
 6.40000000e-04  2.01061388e-02 -1.03677689e-05 
 1.28000000e-03  4.02119525e-02 -2.07353701e-05 
 2.00000000e-03  6.28301994e-02 -3.23985123e-05 
 2.12800000e-03  6.68510998e-02 -3.44718974e-05 
 2.38400000e-03  7.48927681e-02 -3.86185988e-05 
 2.89600000e-03  9.09755027e-02 -4.69116916e-05 
 3.92000000e-03  1.23137981e-01 -6.34963351e-05 
 5.92000000e-03  1.85939401e-01 -9.58800080e-05 
 7.92000000e-03  2.48711460e-01 -1.28248539e-04 
 9.92000000e-03  3.11444243e-01 -1.60596819e-04 
 1.19200000e-02  3.74127847e-01 -1.92919738e-04 
 1.39200000e-02  4.36752371e-01 -2.25212194e-04 
 1.59200000e-02  4.99307926e-01 -2.57469088e-04 
 1.79200000e-02  5.61784636e-01 -2.89685321e-04 
 1.99200000e-02  6.24172633e-01 -3.21855811e-04 
 2.19200000e-02  6.86462065e-01 -3.54379377e-04 
 2.39200000e-02  7.48643098e-01 -3.87738319e-04 
 2.59200000e-02  8.10705911e-01 -4.22057204e-04 
 2.79200000e-02  8.72640704e-01 -4.57543120e-04 
 2.99200000e-02  9.34437698e-01 -4.94541935e-04 
 3.19200000e-02  9.96087132e-01 -5.33429070e-04 
 3.39200000e-02  1.05757927e+00 -5.75192395e-04 
 3.59200000e-02  1.11890441e+00 -6.19149667e-04 
 3.79200000e-02  1.18005286e+00 -6.66357075e-04 
 3.99200000e-02  1.24101496e+00 -7.17515810e-04 
 4.19200000e-02  1.30178110e+00 -7.73517966e-04 
 4.39200000e-02  1.36234167e+00 -8.35491455e-04 
 4.59200000e-02  1.42268710e+00 -9.04913405e-04 
 4.79200000e-02  1.48280788e+00 -9.83783259e-04 
 4.99200000e-02  1.54269451e+00 -1.07485618e-03 
 5.19200000e-02  1.60233753e+00 -1.18204438e-03 
 5.39200000e-02  1.66172752e+00 -1.31113733e-03 
 5.59200000e-02  1.72085510e+00 -1.47109746e-03 
 5.79200000e-02  1.77971094e+00 -1.67660190e-03 
 5.99200000e-02  1.83828575e+00 -1.95348990e-03 
 6.19200000e-02  1.89657027e+00 -2.35193932e-03 
 6.39200000e-02  1.95455529e+00 -2.98408162e-03 
 6.59200000e-02  2.01223167e+00 -4.16247433e-03 
 6.61700000e-02  2.01941906e+00 -4.38734194e-03 
 6.66700000e-02  2.03377888e+00 -4.92535391e-03 
 6.76700000e-02  2.06243816e+00 -6.58763987e-03 
 6.92072973e-02  2.10633679e+00 -9.08776103e-03 
 7.07160027e-02  2.14922792e+00 -9.28044329e-03 
 7.23287095e-02  2.19486207e+00 -9.48633890e-03 
 7.40543559e-02  2.24344231e+00 -9.70671446e-03 
 7.60543559e-02  2.29941579e+00 -9.96215626e-03 
 7.80543559e-02  2.35502616e+00 -1.02177403e-02 
 8.00543559e-02  2.41026465e+00 -1.04735341e-02 
 8.20543559e-02  2.46512252e+00 -1.07296009e-02 
 8.40543559e-02  2.51959113e+00 -1.09860163e-02 
 8.60543559e-02  2.57366187e+00 -1.12428943e-02 
 8.80543559e-02  2.62732619e+00 -1.15004210e-02 
 9.00543559e-02  2.68057563e+00 -1.17589190e-02 
 9.20543559e-02  2.73340177e+00 -1.20189228e-02 
 9.40543559e-02  2.78579628e+00 -1.22813085e-02 
 9.60543559e-02  2.83775088e+00 -1.25475104e-02 
 9.80543559e-02  2.88925736e+00 -1.28198766e-02 
 1.00054356e-01  2.94030760e+00 -1.31023294e-02 
 1.02054356e-01  2.99089353e+00 -1.34017096e-02 
 1.04054356e-01  3.04100716e+00 -1.37308431e-02 
 1.06054356e-01  3.09064058e+00 -1.41167421e-02 
 1.08054356e-01  3.13978596e+00 -1.45332703e-02 
 1.10054356e-01  3.18843552e+00 -1.49218862e-02 
 1.12054356e-01  3.23658160e+00 -1.53216078e-02 
 1.14054356e-01  3.28421658e+00 -1.56509969e-02 
 1.16054356e-01  3.33133294e+00 -1.59002091e-02 
 1.18054356e-01  3.37792325e+00 -1.61492458e-02 
 1.20054356e-01  3.42398015e+00 -1.63987755e-02 
 1.22054356e-01  3.46949636e+00 -1.66526583e-02 
 1.24054356e-01  3.51446469e+00 -1.69118366e-02 
 1.26054356e-01  3.55887805e+00 -1.71772956e-02 
 1.28054356e-01  3.60272942e+00 -1.74500608e-02 
 1.30054356e-01  3.64601188e+00 -1.77220982e-02 
 1.32054356e-01  3.68871860e+00 -1.79925979e-02 
 1.34054356e-01  3.73084282e+00 -1.82707669e-02 
 1.36054356e-01  3.77237790e+00 -1.85589432e-02 
 1.38054356e-01  3.81331727e+00 -1.88596382e-02 
 1.40054356e-01  3.85365448e+00 -1.91482309e-02 
 1.42054356e-01  3.89338315e+00 -1.94130463e-02 
 1.44054356e-01  3.93249701e+00 -1.96772192e-02 
 1.46054356e-01  3.97098989e+00 -1.99387604e-02 
 1.48054356e-01  4.00885570e+00 -2.01954771e-02 
 1.48304356e-01  4.01354453e+00 -2.02270201e-02 
 1.48804356e-01  4.02289249e+00 -2.02897091e-02 
 1.48929356e-01  4.02522327e+00 -2.03055927e-02 
 1.49179356e-01  4.02987740e+00 -2.03367620e-02 
 1.49241856e-01  4.03103938e+00 -2.03444359e-02 
 1.49366856e-01  4.03336147e+00 -2.03601437e-02 
 1.49616856e-01  4.03799819e+00 -2.03907805e-02 
 1.50116856e-01  4.04724172e+00 -2.04506785e-02 
