 time            vin             i(v1)          
 2.00000000e-05  6.28318529e-04 -4.26480985e-08 
 5.87920000e-01 -2.62373404e+00  1.18683713e-04 
 5.89920000e-01 -2.67701161e+00  1.21163675e-04 
 5.91920000e-01 -2.72986645e+00  1.23632481e-04 
 5.93920000e-01 -2.78229022e+00  1.26090001e-04 
 5.95920000e-01 -2.83427462e+00  1.28536107e-04 
 5.97920000e-01 -2.88581147e+00  1.30970684e-04 
 5.99920000e-01 -2.93689261e+00  1.33393606e-04 
 6.01920000e-01 -2.98750998e+00  1.35804749e-04 
 6.03920000e-01 -3.03765559e+00  1.38203973e-04 
 6.05920000e-01 -3.08732152e+00  1.40591164e-04 
 6.07920000e-01 -3.13649992e+00  1.42966168e-04 
 6.09920000e-01 -3.18518304e+00  1.45328880e-04 
 6.11920000e-01 -3.23336317e+00  1.47679158e-04 
 6.13920000e-01 -3.28103272e+00  1.50016855e-04 
 6.15920000e-01 -3.32818416e+00  1.52341852e-04 
 6.17920000e-01 -3.37481004e+00  1.54654001e-04 
 6.19920000e-01 -3.42090300e+00  1.56953174e-04 
 6.21920000e-01 -3.46645576e+00  1.59239224e-04 
 6.23920000e-01 -3.51146112e+00  1.61512005e-04 
 6.25920000e-01 -3.55591198e+00  1.63771384e-04 
 6.27920000e-01 -3.59980133e+00  1.66017206e-04 
 6.29920000e-01 -3.64312222e+00  1.68249325e-04 
 6.31920000e-01 -3.68586782e+00  1.70467589e-04 
 6.33920000e-01 -3.72803139e+00  1.72671852e-04 
 6.35920000e-01 -3.76960625e+00  1.74861949e-04 
 6.37920000e-01 -3.81058584e+00  1.77037724e-04 
 6.39920000e-01 -3.85096371e+00  1.79199028e-04 
 6.41920000e-01 -3.89073346e+00  1.81345675e-04 
 6.43920000e-01 -3.92988881e+00  1.83477520e-04 
 6.45920000e-01 -3.96842360e+00  1.85594378e-04 
 6.47920000e-01 -4.00633172e+00  1.87696069e-04 
 6.49920000e-01 -4.04360720e+00  1.89782422e-04 
 6.51920000e-01 -4.08024414e+00  1.91853252e-04 
 6.53920000e-01 -4.11623677e+00  1.93908376e-04 
 6.55920000e-01 -4.15157939e+00  1.95947593e-04 
 6.57920000e-01 -4.18626643e+00  1.97970727e-04 
 6.59920000e-01 -4.22029241e+00  1.99978000e-04 
 6.61920000e-01 -4.25365196e+00  2.01969564e-04 
 6.63920000e-01 -4.28633981e+00  2.03945090e-04 
 6.65920000e-01 -4.31835080e+00  2.05904283e-04 
 6.67920000e-01 -4.34967986e+00  2.07846897e-04 
 6.69920000e-01 -4.38032207e+00  2.09772668e-04 
 6.71920000e-01 -4.41027257e+00  2.11681349e-04 
 6.73920000e-01 -4.43952663e+00  2.13572632e-04 
 6.75920000e-01 -4.46807965e+00  2.15446225e-04 
 6.77920000e-01 -4.49592710e+00  2.17301848e-04 
 6.79920000e-01 -4.52306459e+00  2.19139200e-04 
 6.81920000e-01 -4.54948784e+00  2.20957970e-04 
 6.83920000e-01 -4.57519267e+00  2.22757806e-04 
 6.85920000e-01 -4.60017503e+00  2.24538416e-04 
 6.87920000e-01 -4.62443096e+00  2.26296243e-04 
 6.89920000e-01 -4.64795664e+00  2.28024765e-04 
 6.91920000e-01 -4.67074836e+00  2.29720587e-04 
 6.93920000e-01 -4.69280251e+00  2.31383121e-04 
 6.95920000e-01 -4.71411562e+00  2.33011706e-04 
 6.97920000e-01 -4.73468431e+00  2.34605756e-04 
 6.99920000e-01 -4.75450534e+00  2.36164636e-04 
 7.01920000e-01 -4.77357557e+00  2.37687786e-04 
 7.03920000e-01 -4.79189201e+00  2.39174632e-04 
 7.05920000e-01 -4.80945175e+00  2.40624686e-04 
 7.07920000e-01 -4.82625202e+00  2.42037448e-04 
 7.09920000e-01 -4.84229017e+00  2.43411634e-04 
 7.11920000e-01 -4.85756366e+00  2.44746260e-04 
 7.13920000e-01 -4.87207009e+00  2.46041276e-04 
