 time            vin             i(v1)          
 2.00000000e-05  6.28318529e-04 -3.30298426e-07 
 4.00000000e-05  1.25663705e-03 -6.60596845e-07 
 8.00000000e-05  2.51327402e-03 -1.32119365e-06 
 1.60000000e-04  5.02654740e-03 -2.64238698e-06 
 3.20000000e-04  1.00530897e-02 -5.28477129e-06 
 6.40000000e-04  2.01061388e-02 -1.05695212e-05 
 1.28000000e-03  4.02119525e-02 -2.11388715e-05 
 2.00000000e-03  6.28301994e-02 -3.30289735e-05 
 2.12800000e-03  6.68510998e-02 -3.51427055e-05 
 2.38400000e-03  7.48927681e-02 -3.93701001e-05 
 2.89600000e-03  9.09755027e-02 -4.78245733e-05 
 3.92000000e-03  1.23137981e-01 -6.47319464e-05 
 5.92000000e-03  1.85939401e-01 -9.77457910e-05 
 7.92000000e-03  2.48711460e-01 -1.30744200e-04 
 9.92000000e-03  3.11444243e-01 -1.63721964e-04 
 1.19200000e-02  3.74127847e-01 -1.96673874e-04 
 1.39200000e-02  4.36752371e-01 -2.29594727e-04 
 1.59200000e-02  4.99307926e-01 -2.62479323e-04 
 1.79200000e-02  5.61784636e-01 -2.95322471e-04 
 1.99200000e-02  6.24172633e-01 -3.28118987e-04 
 2.19200000e-02  6.86462065e-01 -3.60729101e-04 
 2.39200000e-02  7.48643098e-01 -3.92993561e-04 
 2.59200000e-02  8.10705911e-01 -4.24902940e-04 
 2.79200000e-02  8.72640704e-01 -4.56448381e-04 
 2.99200000e-02  9.34437698e-01 -4.87645421e-04 
 3.19200000e-02  9.96087132e-01 -5.18541520e-04 
 3.39200000e-02  1.05757927e+00 -5.49220502e-04 
 3.59200000e-02  1.11890441e+00 -5.79807592e-04 
 3.79200000e-02  1.18005286e+00 -6.10504904e-04 
 3.99200000e-02  1.24101496e+00 -6.41576557e-04 
 4.19200000e-02  1.30178110e+00 -6.73329919e-04 
 4.39200000e-02  1.36234167e+00 -7.06162269e-04 
 4.59200000e-02  1.42268710e+00 -7.41440198e-04 
 4.79200000e-02  1.48280788e+00 -7.78422885e-04 
 4.99200000e-02  1.54269451e+00 -8.18718581e-04 
 5.19200000e-02  1.60233753e+00 -8.63693623e-04 
 5.39200000e-02  1.66172752e+00 -9.15336950e-04 
 5.59200000e-02  1.72085510e+00 -9.76697009e-04 
 5.79200000e-02  1.77971094e+00 -1.05273078e-03 
 5.99200000e-02  1.83828575e+00 -1.15212537e-03 
 6.19200000e-02  1.89657027e+00 -1.29170276e-03 
 6.39200000e-02  1.95455529e+00 -1.50900177e-03 
 6.59200000e-02  2.01223167e+00 -1.90867902e-03 
 6.61700000e-02  2.01941906e+00 -1.98458491e-03 
 6.66700000e-02  2.03377888e+00 -2.16596929e-03 
 6.76700000e-02  2.06243816e+00 -2.72544206e-03 
 6.92070511e-02  2.10632978e+00 -3.56850893e-03 
 7.07155381e-02  2.14921475e+00 -3.63710359e-03 
 7.23279430e-02  2.19484043e+00 -3.71078149e-03 
 7.40533652e-02  2.24341449e+00 -3.78921611e-03 
 7.60533652e-02  2.29938815e+00 -3.88050912e-03 
 7.80533652e-02  2.35499870e+00 -3.97227970e-03 
 8.00533652e-02  2.41023738e+00 -4.06463667e-03 
 8.20533652e-02  2.46509545e+00 -4.15783644e-03 
 8.40533652e-02  2.51956425e+00 -4.25219893e-03 
 8.60533652e-02  2.57363518e+00 -4.34813101e-03 
