 time            vin             i(v1)          
 2.00000000e-05  6.28318529e-04 -7.51989302e-09 
 4.00000000e-05  1.25663705e-03 -1.50397858e-08 
 8.00000000e-05  2.51327402e-03 -3.00795704e-08 
 1.60000000e-04  5.02654740e-03 -6.01591330e-08 
 3.20000000e-04  1.00530897e-02 -1.20318205e-07 
 6.40000000e-04  2.01061388e-02 -2.40635922e-07 
 1.28000000e-03  4.02119525e-02 -4.81267962e-07 
 2.00000000e-03  6.28301994e-02 -7.51969508e-07 
 2.12800000e-03  6.68510998e-02 -8.00092774e-07 
 2.38400000e-03  7.48927681e-02 -8.96337720e-07 
 2.89600000e-03  9.09755027e-02 -1.08882045e-06 
 3.92000000e-03  1.23137981e-01 -1.47375004e-06 
 5.92000000e-03  1.85939401e-01 -2.22537497e-06 
 7.92000000e-03  2.48711460e-01 -2.97664869e-06 
 9.92000000e-03  3.11444243e-01 -3.72745227e-06 
 1.19200000e-02  3.74127847e-01 -4.47766729e-06 
 1.39200000e-02  4.36752371e-01 -5.22717536e-06 
 1.59200000e-02  4.99307926e-01 -5.97585758e-06 
 1.79200000e-02  5.61784636e-01 -6.72359681e-06 
 1.99200000e-02  6.24172633e-01 -7.47027340e-06 
 2.19200000e-02  6.86462065e-01 -8.21577107e-06 
 2.39200000e-02  7.48643098e-01 -8.95997094e-06 
 2.59200000e-02  8.10705911e-01 -9.70275604e-06 
 2.79200000e-02  8.72640704e-01 -1.04440096e-05 
 2.99200000e-02  9.34437698e-01 -1.11836129e-05 
 3.19200000e-02  9.96087132e-01 -1.19214511e-05 
 3.39200000e-02  1.05757927e+00 -1.26574064e-05 
 3.59200000e-02  1.11890441e+00 -1.33913628e-05 
 3.79200000e-02  1.18005286e+00 -1.41232044e-05 
 3.99200000e-02  1.24101496e+00 -1.48528160e-05 
 4.19200000e-02  1.30178110e+00 -1.55800820e-05 
 4.39200000e-02  1.36234167e+00 -1.63048882e-05 
 4.59200000e-02  1.42268710e+00 -1.70271197e-05 
 4.79200000e-02  1.48280788e+00 -1.77466619e-05 
 4.99200000e-02  1.54269451e+00 -1.84634028e-05 
 5.19200000e-02  1.60233753e+00 -1.91772256e-05 
 5.39200000e-02  1.66172752e+00 -1.98880225e-05 
 5.59200000e-02  1.72085510e+00 -2.05956769e-05 
