 time            vin             i(v1)          
 2.00000000e-05  6.28318529e-04 -9.10600487e-09 
 4.00000000e-05  1.25663705e-03 -1.82120106e-08 
 8.00000000e-05  2.51327402e-03 -3.64240200e-08 
 1.60000000e-04  5.02654740e-03 -7.28480310e-08 
 3.20000000e-04  1.00530897e-02 -1.45695984e-07 
 6.40000000e-04  2.01061388e-02 -2.91391376e-07 
 1.28000000e-03  4.02119525e-02 -5.82778065e-07 
 2.00000000e-03  6.28301994e-02 -9.10576624e-07 
 2.12800000e-03  6.68510998e-02 -9.68850044e-07 
 2.38400000e-03  7.48927681e-02 -1.08539516e-06 
 2.89600000e-03  9.09755027e-02 -1.31847678e-06 
 3.92000000e-03  1.23137981e-01 -1.78459645e-06 
 5.92000000e-03  1.85939401e-01 -2.69475609e-06 
 7.92000000e-03  2.48711460e-01 -3.60448991e-06 
 9.92000000e-03  3.11444243e-01 -4.51365474e-06 
 1.19200000e-02  3.74127847e-01 -5.42210629e-06 
 1.39200000e-02  4.36752371e-01 -6.32970214e-06 
 1.59200000e-02  4.99307926e-01 -7.23629854e-06 
 1.79200000e-02  5.61784636e-01 -8.14175279e-06 
 1.99200000e-02  6.24172633e-01 -9.04592023e-06 
 2.19200000e-02  6.86462065e-01 -9.94865927e-06 
 2.39200000e-02  7.48643098e-01 -1.08498268e-05 
 2.59200000e-02  8.10705911e-01 -1.17492823e-05 
 2.79200000e-02  8.72640704e-01 -1.26468817e-05 
 2.99200000e-02  9.34437698e-01 -1.35424847e-05 
 3.19200000e-02  9.96087132e-01 -1.44359481e-05 
 3.39200000e-02  1.05757927e+00 -1.53271344e-05 
 3.59200000e-02  1.11890441e+00 -1.62158982e-05 
 3.79200000e-02  1.18005286e+00 -1.71021026e-05 
 3.99200000e-02  1.24101496e+00 -1.79856034e-05 
 4.19200000e-02  1.30178110e+00 -1.88662661e-05 
 4.39200000e-02  1.36234167e+00 -1.97439493e-05 
 4.59200000e-02  1.42268710e+00 -2.06185153e-05 
 4.79200000e-02  1.48280788e+00 -2.14898260e-05 
 4.99200000e-02  1.54269451e+00 -2.23577420e-05 
 5.19200000e-02  1.60233753e+00 -2.32221248e-05 
 5.39200000e-02  1.66172752e+00 -2.40828459e-05 
 5.59200000e-02  1.72085510e+00 -2.49397618e-05 
 5.79200000e-02  1.77971094e+00 -2.57927390e-05 
 5.99200000e-02  1.83828575e+00 -2.66416448e-05 
 6.19200000e-02  1.89657027e+00 -2.74863399e-05 
 6.39200000e-02  1.95455529e+00 -2.83267011e-05 
 6.59200000e-02  2.01223167e+00 -2.91625810e-05 
 6.79200000e-02  2.06959030e+00 -2.99938623e-05 
 6.99200000e-02  2.12662211e+00 -3.08204049e-05 
 7.19200000e-02  2.18331811e+00 -3.16420806e-05 
 7.39200000e-02  2.23966933e+00 -3.24587600e-05 
 7.59200000e-02  2.29566688e+00 -3.32703120e-05 
 7.79200000e-02  2.35130192e+00 -3.40766150e-05 
 7.99200000e-02  2.40656567e+00 -3.48775288e-05 
 8.19200000e-02  2.46144939e+00 -3.56729425e-05 
 8.39200000e-02  2.51594441e+00 -3.64627199e-05 
 8.59200000e-02  2.57004214e+00 -3.72467393e-05 
 8.79200000e-02  2.62373404e+00 -3.80248771e-05 
 8.99200000e-02  2.67701161e+00 -3.87970117e-05 
 9.19200000e-02  2.72986645e+00 -3.95630188e-05 
 9.39200000e-02  2.78229022e+00 -4.03227783e-05 
 9.59200000e-02  2.83427462e+00 -4.10761693e-05 
 9.79200000e-02  2.88581147e+00 -4.18230762e-05 
 9.99200000e-02  2.93689261e+00 -4.25633754e-05 
 1.01920000e-01  2.98750998e+00 -4.32969542e-05 
 1.03920000e-01  3.03765559e+00 -4.40237008e-05 
 1.05920000e-01  3.08732152e+00 -4.47434901e-05 
 1.07920000e-01  3.13649992e+00 -4.54562159e-05 
 1.09920000e-01  3.18518304e+00 -4.61617602e-05 
 1.11920000e-01  3.23336317e+00 -4.68600202e-05 
 1.13920000e-01  3.28103272e+00 -4.75508769e-05 
 1.15920000e-01  3.32818416e+00 -4.82342283e-05 
 1.17920000e-01  3.37481004e+00 -4.89099624e-05 
 1.19920000e-01  3.42090300e+00 -4.95779715e-05 
 1.21920000e-01  3.46645576e+00 -5.02381531e-05 
 1.23920000e-01  3.51146112e+00 -5.08903998e-05 
 1.25920000e-01  3.55591198e+00 -5.15346100e-05 
 1.27920000e-01  3.59980133e+00 -5.21706821e-05 
 1.29920000e-01  3.64312222e+00 -5.27985166e-05 
 1.31920000e-01  3.68586782e+00 -5.34180156e-05 
 1.33920000e-01  3.72803139e+00 -5.40290765e-05 
 1.35920000e-01  3.76960625e+00 -5.46316036e-05 
 1.37920000e-01  3.81058584e+00 -5.52255066e-05 
