 time            vin             i(v1)          
 2.00000000e-05  6.28318529e-04 -5.36725370e-07 
 4.00000000e-05  1.25663705e-03 -1.07345073e-06 
 8.00000000e-05  2.51327402e-03 -2.14690140e-06 
 1.60000000e-04  5.02654740e-03 -4.29380225e-06 
 3.20000000e-04  1.00530897e-02 -8.58760017e-06 
 6.40000000e-04  2.01061388e-02 -1.71751656e-05 
 1.28000000e-03  4.02119525e-02 -3.43500535e-05 
 2.00000000e-03  6.28301994e-02 -5.36711247e-05 
 2.12800000e-03  6.68510998e-02 -5.71058779e-05 
 2.38400000e-03  7.48927681e-02 -6.39752718e-05 
 2.89600000e-03  9.09755027e-02 -7.77135451e-05 
 3.92000000e-03  1.23137981e-01 -1.05187537e-04 
 5.92000000e-03  1.85939401e-01 -1.58834077e-04 
 7.92000000e-03  2.48711460e-01 -2.12455536e-04 
 9.92000000e-03  3.11444243e-01 -2.66043446e-04 
 1.19200000e-02  3.74127847e-01 -3.19589344e-04 
 1.39200000e-02  4.36752371e-01 -3.73084775e-04 
 1.59200000e-02  4.99307926e-01 -4.26521294e-04 
 1.79200000e-02  5.61784636e-01 -4.79890457e-04 
 1.99200000e-02  6.24172633e-01 -5.33183842e-04 
 2.19200000e-02  6.86462065e-01 -5.86393030e-04 
 2.39200000e-02  7.48643098e-01 -6.39513795e-04 
 2.59200000e-02  8.10705911e-01 -6.92558152e-04 
 2.79200000e-02  8.72640704e-01 -7.45542215e-04 
 2.99200000e-02  9.34437698e-01 -7.98359964e-04 
 3.19200000e-02  9.96087132e-01 -8.51157778e-04 
 3.39200000e-02  1.05757927e+00 -9.04002158e-04 
 3.59200000e-02  1.11890441e+00 -9.56981322e-04 
 3.79200000e-02  1.18005286e+00 -1.01028111e-03 
 3.99200000e-02  1.24101496e+00 -1.06422949e-03 
 4.19200000e-02  1.30178110e+00 -1.11923784e-03 
 4.39200000e-02  1.36234167e+00 -1.17657884e-03 
 4.59200000e-02  1.42268710e+00 -1.23555730e-03 
 4.79200000e-02  1.48280788e+00 -1.29757696e-03 
 4.99200000e-02  1.54269451e+00 -1.36376548e-03 
 5.19200000e-02  1.60233753e+00 -1.43569462e-03 
 5.39200000e-02  1.66172752e+00 -1.51563110e-03 
 5.59200000e-02  1.72085510e+00 -1.60699032e-03 
 5.79200000e-02  1.77971094e+00 -1.71521649e-03 
 5.99200000e-02  1.83828575e+00 -1.84965343e-03 
 6.19200000e-02  1.89657027e+00 -2.02801788e-03 
 6.39200000e-02  1.95455529e+00 -2.28910627e-03 
 6.59200000e-02  2.01223167e+00 -2.73943912e-03 
 6.61700000e-02  2.01941906e+00 -2.82230114e-03 
 6.66700000e-02  2.03377888e+00 -3.01808265e-03 
 6.76700000e-02  2.06243816e+00 -3.60870256e-03 
 6.92061875e-02  2.10630517e+00 -4.50574146e-03 
 7.07138239e-02  2.14916612e+00 -4.63636600e-03 
 7.23246165e-02  2.19474653e+00 -4.78985465e-03 
 7.40488529e-02  2.24328781e+00 -4.97560922e-03 
 7.60488529e-02  2.29926227e+00 -5.22780583e-03 
 7.80488529e-02  2.35487365e+00 -5.44729226e-03 
 8.00488529e-02  2.41011318e+00 -5.59257449e-03 
 8.20488529e-02  2.46497211e+00 -5.74289648e-03 
 8.40488529e-02  2.51944180e+00 -5.89956496e-03 
 8.60488529e-02  2.57351364e+00 -6.06424341e-03 
 8.80488529e-02  2.62717910e+00 -6.23908994e-03 
 9.00488529e-02  2.68042969e+00 -6.42694984e-03 
 9.20488529e-02  2.73325701e+00 -6.63167446e-03 
 9.40488529e-02  2.78565272e+00 -6.85865005e-03 
 9.60488529e-02  2.83760854e+00 -7.11568678e-03 
 9.80488529e-02  2.88911627e+00 -7.41461701e-03 
 1.00048853e-01  2.94016777e+00 -7.77436545e-03 
 1.02048853e-01  2.99075499e+00 -8.22735703e-03 
 1.04048853e-01  3.04086993e+00 -8.83443985e-03 
 1.06048853e-01  3.09050468e+00 -9.72527874e-03 
 1.06298853e-01  3.09667487e+00 -9.86915438e-03 
 1.06798853e-01  3.10899232e+00 -1.01875494e-02 
 1.07798853e-01  3.13353503e+00 -1.09161496e-02 
 1.07993778e-01  3.13830465e+00 -1.10710481e-02 
 1.08383629e-01  3.14782977e+00 -1.14166416e-02 
 1.09163332e-01  3.16682328e+00 -1.21669398e-02 
 1.10559503e-01  3.20064377e+00 -1.31104182e-02 
 1.12160865e-01  3.23913132e+00 -1.33971857e-02 
 1.14160865e-01  3.28673887e+00 -1.35987037e-02 
 1.16099150e-01  3.33238221e+00 -1.37936923e-02 
 1.18099150e-01  3.37896066e+00 -1.39945227e-02 
 1.20099150e-01  3.42500552e+00 -1.41949020e-02 
 1.22099150e-01  3.47050954e+00 -1.43947086e-02 
 1.24099150e-01  3.51546552e+00 -1.45937824e-02 
 1.26099150e-01  3.55986637e+00 -1.47919365e-02 
 1.28099150e-01  3.60370508e+00 -1.49889590e-02 
 1.30099150e-01  3.64697472e+00 -1.51846171e-02 
 1.32099150e-01  3.68966846e+00 -1.53786654e-02 
 1.34099150e-01  3.73177956e+00 -1.55708567e-02 
 1.36099150e-01  3.77330136e+00 -1.57609538e-02 
 1.38099150e-01  3.81422732e+00 -1.59487420e-02 
 1.40099150e-01  3.85455097e+00 -1.61340399e-02 
 1.42099150e-01  3.89426594e+00 -1.63167079e-02 
 1.44099150e-01  3.93336596e+00 -1.64956254e-02 
 1.46099150e-01  3.97184486e+00 -1.66729286e-02 
 1.48099150e-01  4.00969655e+00 -1.68474374e-02 
 1.50099150e-01  4.04691507e+00 -1.70192476e-02 
 1.52099150e-01  4.08349454e+00 -1.71884816e-02 
 1.54099150e-01  4.11942917e+00 -1.73553139e-02 
 1.56099150e-01  4.15471330e+00 -1.75211415e-02 
 1.58099150e-01  4.18934134e+00 -1.76839427e-02 
 1.60099150e-01  4.22330785e+00 -1.78451942e-02 
 1.62099150e-01  4.25660744e+00 -1.80052722e-02 
 1.64099150e-01  4.28923487e+00 -1.81646117e-02 
 1.66099150e-01  4.32118498e+00 -1.83237141e-02 
 1.68099150e-01  4.35245272e+00 -1.84831597e-02 
